user_id,withdrawal_status,signup_date,push_notification_consent_yn,survive_yn,pet_registration_yn,pet_species,pet_breed_detailed,pet_age_months,pet_registered_before_first_purchase_yn,days_to_first_purchase_from_signup,days_to_second_purchase_from_signup,days_to_third_purchase_from_signup,days_from_first_to_second_purchase,days_from_second_to_third_purchase,purchased_feed_yn,purchased_snacks_yn,purchased_supplies_yn,purchased_feed_count,purchased_snacks_count,purchased_supplies_count,purchased_essentials_yn,purchased_essentials_count,pb_purchase_yn,pb_purchase_count,nb_purchase_yn,nb_purchase_count,orders_within_2months_of_first_purchase,first_purchase_month,order_unit_price,first_order_coupon_name,second_order_coupon_name,third_order_coupon_name,weekday_order_count,weekend_order_count,delivery_address,sameday_delivery_orders,dawn_delivery_orders,platform_delivery_orders,first_order_delivery_time_hours,second_order_delivery_time_hours,third_order_delivery_time_hours,average_delivery_time_hours,review_written_yn,review_count
1062772,N,2022. 10. 7. 오전 8:04:21,Y,N,Y,강아지,요크셔 테리어,206.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1026729,N,2022. 8. 27. 오후 1:28:32,N,N,Y,고양이,랙돌,34.0,Y,0.0,38.0,,38.0,,N,N,Y,,,2.0,N,,Y,2.0,N,,2.0,2022. 8. 1. 오전 12:00:00,17700.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,1.0,,43.0,,43.0,,N,0
1020292,N,2022. 8. 19. 오후 8:02:13,N,N,Y,고양이,코리안 쇼트헤어,190.0,Y,0.0,,,,,Y,N,Y,1.0,,2.0,Y,3.0,Y,2.0,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,87300.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,,1.0,21.0,21.0,21.0,21.0,N,0
1029723,N,2022. 8. 31. 오전 12:26:23,N,Y,Y,고양이,러시안 블루,44.0,Y,1.0,4.0,39.0,3.0,35.0,Y,Y,Y,7.0,5.0,4.0,Y,8.0,Y,3.0,Y,13.0,5.0,2022. 9. 1. 오전 12:00:00,34993.333333333,"가입 축하 5,000원 할인 쿠폰♥",,"[ONLY 심쿵팸] 뭉치 집사님 전용 추가 1O,OOO원 할인권♥",1.0,2.0,경기,,3.0,,21.0,20.0,21.0,20.666666667,N,0
1050946,N,2022. 9. 24. 오후 10:34:31,N,N,Y,고양이,코리안 쇼트헤어,19.0,Y,2.0,,,,,N,Y,Y,,3.0,4.0,N,,Y,2.0,Y,5.0,1.0,2022. 9. 1. 오전 12:00:00,22900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,15.0,15.0,15.0,15.0,N,0
1062364,N,2022. 10. 6. 오후 8:23:24,N,N,Y,고양이,러시안 블루,12.0,Y,2.0,19.0,,17.0,,N,N,Y,,,4.0,N,,Y,3.0,Y,1.0,2.0,2022. 10. 1. 오전 12:00:00,65400.0,친구 초대 이벤트 쿠폰,,,,1.0,경기,,1.0,,42.0,,42.0,,Y,4
1059912,N,2022. 10. 4. 오후 12:25:10,Y,N,Y,고양이,세상에 하나뿐인 믹스,34.0,Y,0.0,,,,,N,N,Y,,,3.0,N,,N,,Y,3.0,1.0,2022. 10. 1. 오전 12:00:00,40500.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,,,,,N,0
1025158,N,2022. 8. 25. 오전 10:52:27,N,N,Y,강아지,이탈리안 그레이 하운드,141.0,Y,0.0,62.0,,62.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,31500.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,21.0,,21.0,,N,0
1029046,N,2022. 8. 30. 오전 10:26:35,Y,N,Y,강아지,비숑 프리제,10.0,Y,0.0,,,,,N,Y,Y,,1.0,1.0,N,,Y,1.0,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,26200.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,11.0,11.0,11.0,11.0,N,0
1038544,N,2022. 9. 10. 오후 7:38:22,Y,N,Y,고양이,미뉴엣 롱헤어,30.0,Y,8.0,,,,,N,N,Y,,,2.0,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,44900.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥",,,,1.0,경기,,1.0,,12.0,12.0,12.0,12.0,N,0
1048521,N,2022. 9. 21. 오후 11:22:34,N,N,Y,강아지,이탈리안 그레이 하운드,142.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,31500.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,33.0,33.0,33.0,33.0,N,0
1056679,N,2022. 10. 1. 오전 8:35:32,Y,N,Y,강아지,비숑 프리제,10.0,Y,0.0,16.0,,16.0,,Y,N,Y,1.0,,2.0,Y,2.0,N,,Y,3.0,2.0,2022. 10. 1. 오전 12:00:00,36460.0,친구 초대 이벤트 쿠폰,,,,1.0,경기,,1.0,,47.0,,47.0,,Y,3
1012717,Y,2022. 8. 12. 오후 12:05:41,Y,N,N,등록없음,등록없음,,N,0.0,,,,,N,N,Y,,,1.0,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,46000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,20.0,20.0,20.0,20.0,Y,1
1015053,N,2022. 8. 14. 오후 8:43:21,N,N,N,등록없음,등록없음,,N,0.0,,,,,N,N,Y,,,1.0,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,15500.0,,,,,1.0,경기,,,1.0,44.0,44.0,44.0,44.0,N,0
1027048,N,2022. 8. 27. 오후 8:59:58,N,N,Y,고양이,스코티시 폴드,187.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1060380,N,2022. 10. 4. 오후 8:01:21,N,Y,Y,고양이,아메리칸 쇼트헤어,76.0,Y,3.0,8.0,14.0,5.0,6.0,Y,Y,Y,9.0,4.0,8.0,Y,9.0,Y,3.0,Y,18.0,6.0,2022. 10. 1. 오전 12:00:00,44357.333333333,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,3.0,,경기,,3.0,,17.0,20.0,16.0,17.666666667,N,0
1053018,N,2022. 9. 27. 오전 10:11:15,N,N,Y,강아지,세상에 하나뿐인 믹스,9.0,Y,0.0,,,,,N,Y,Y,,4.0,1.0,N,,Y,2.0,Y,3.0,1.0,2022. 9. 1. 오전 12:00:00,29000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,22.0,22.0,22.0,22.0,N,0
1045310,N,2022. 9. 18. 오후 5:38:56,N,N,Y,강아지,말티즈,142.0,Y,1.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,17900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,29.0,29.0,29.0,29.0,N,0
1052771,N,2022. 9. 26. 오후 10:43:36,N,N,Y,강아지,푸들,148.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1062015,N,2022. 10. 6. 오후 1:16:01,Y,N,N,등록없음,등록없음,,N,0.0,36.0,,36.0,,Y,N,Y,1.0,,2.0,Y,3.0,N,,Y,3.0,2.0,2022. 10. 1. 오전 12:00:00,56700.0,,,,1.0,,경기,,1.0,,14.0,,14.0,,N,0
1052670,N,2022. 9. 26. 오후 8:51:23,Y,N,Y,고양이,코리안 쇼트헤어,5.0,N,1.0,14.0,,13.0,,Y,N,Y,4.0,,4.0,Y,5.0,Y,2.0,Y,6.0,2.0,2022. 9. 1. 오전 12:00:00,70400.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,34.0,,34.0,,N,0
1054993,N,2022. 9. 29. 오후 1:19:40,N,N,Y,고양이,세상에 하나뿐인 믹스,10.0,Y,0.0,,,,,N,N,Y,,,4.0,Y,1.0,Y,2.0,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,47600.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,19.0,19.0,19.0,19.0,N,0
1041539,N,2022. 9. 14. 오전 11:44:07,N,N,Y,고양이,브리티시 쇼트헤어,9.0,Y,0.0,,,,,N,N,Y,,,2.0,Y,2.0,Y,2.0,N,,1.0,2022. 9. 1. 오전 12:00:00,59800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,33.0,33.0,33.0,33.0,N,0
1030273,N,2022. 8. 31. 오후 4:49:21,N,N,Y,고양이,터키시 앙고라,29.0,Y,0.0,,,,,N,N,Y,,,3.0,N,,Y,1.0,Y,2.0,1.0,2022. 8. 1. 오전 12:00:00,31300.0,[펫프파트너스#5] 박향란님이 드리는 1만원 첫 구매 쿠폰!,,,1.0,,경기,,1.0,,15.0,15.0,15.0,15.0,N,0
1044790,N,2022. 9. 18. 오전 4:57:42,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1019533,N,2022. 8. 19. 오전 12:02:15,Y,Y,Y,고양이,랙돌,24.0,Y,7.0,8.0,12.0,1.0,4.0,Y,Y,Y,4.0,7.0,5.0,Y,4.0,Y,1.0,Y,15.0,8.0,2022. 8. 1. 오전 12:00:00,32877.333333333,"가입 축하 5,000원 할인 쿠폰♥","펫프는 지금 창고대방출 중! 뽀너스 8,000원 쿠폰!",,2.0,1.0,경기,,3.0,,20.0,35.0,34.0,29.666666667,Y,4
1032536,N,2022. 9. 2. 오후 11:20:47,Y,N,Y,고양이,미뉴엣 (나폴레옹),90.0,Y,4.0,,,,,N,Y,Y,,1.0,7.0,N,,Y,2.0,Y,6.0,1.0,2022. 9. 1. 오전 12:00:00,41000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,14.0,14.0,14.0,14.0,N,0
1042342,N,2022. 9. 15. 오전 9:29:27,Y,N,Y,강아지,말티즈,99.0,Y,2.0,30.0,53.0,28.0,23.0,Y,Y,Y,4.0,1.0,1.0,Y,4.0,Y,1.0,Y,5.0,3.0,2022. 9. 1. 오전 12:00:00,37633.333333333,"가입 축하 5,000원 할인 쿠폰♥",,"펫프와 '몽글몽글'사이만 드리는 2,5OO원 쿠폰",1.0,2.0,경기,,3.0,,37.0,39.0,21.0,32.333333333,Y,1
1014803,N,2022. 8. 14. 오후 4:06:05,Y,N,Y,고양이,러시안 블루,165.0,Y,4.0,,,,,N,Y,Y,,2.0,3.0,Y,2.0,Y,2.0,Y,3.0,1.0,2022. 8. 1. 오전 12:00:00,43400.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,35.0,35.0,35.0,35.0,Y,3
1031688,N,2022. 9. 2. 오전 12:32:55,Y,Y,Y,고양이,브리티시 쇼트헤어,5.0,Y,12.0,21.0,22.0,9.0,1.0,N,N,Y,,,3.0,Y,2.0,Y,1.0,Y,2.0,7.0,2022. 9. 1. 오전 12:00:00,51418.333333333,,"[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",,2.0,1.0,경기,,1.0,,58.0,12.0,63.0,44.333333333,Y,2
1057134,N,2022. 10. 1. 오후 6:04:49,Y,N,Y,고양이,러시안 블루,3.0,Y,1.0,37.0,,36.0,,N,Y,N,,1.0,,N,,N,,Y,1.0,2.0,2022. 10. 1. 오전 12:00:00,17500.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,1.0,,23.0,,23.0,,N,0
1019433,N,2022. 8. 18. 오후 9:50:29,Y,Y,Y,고양이,샴,190.0,Y,3.0,18.0,27.0,15.0,9.0,Y,Y,Y,1.0,3.0,5.0,Y,4.0,Y,2.0,Y,7.0,4.0,2022. 8. 1. 오전 12:00:00,31193.333333333,"가입 축하 5,000원 할인 쿠폰♥","펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",,2.0,1.0,경기,,3.0,,16.0,16.0,20.0,17.333333333,N,0
1059486,N,2022. 10. 3. 오후 10:08:50,Y,N,Y,강아지,세상에 하나뿐인 믹스,10.0,Y,7.0,,,,,N,N,Y,,,7.0,Y,3.0,Y,3.0,Y,4.0,1.0,2022. 10. 1. 오전 12:00:00,74840.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,,1.0,37.0,37.0,37.0,37.0,N,0
1028948,N,2022. 8. 30. 오전 5:46:25,Y,N,Y,고양이,페르시안,118.0,Y,16.0,,,,,N,Y,Y,,4.0,1.0,N,,Y,2.0,Y,3.0,1.0,2022. 9. 1. 오전 12:00:00,24000.0,[펫프렌즈xKT엠모바일] 1만원 스페셜 쿠폰!,,,1.0,,경기,,1.0,,13.0,13.0,13.0,13.0,N,0
1019271,N,2022. 8. 18. 오후 7:09:33,Y,N,Y,고양이,샴,19.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,6000.0,,,,1.0,,경기,,1.0,,13.0,13.0,13.0,13.0,N,0
1015633,N,2022. 8. 15. 오전 11:55:04,N,N,Y,강아지,포메라니안,56.0,Y,0.0,45.0,,45.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,2.0,2022. 8. 1. 오전 12:00:00,44000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,20.0,,20.0,,Y,1
1046079,N,2022. 9. 19. 오후 12:16:30,N,N,Y,강아지,말티즈,124.0,Y,1.0,,,,,N,Y,N,,1.0,,N,,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,19800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,12.0,12.0,12.0,12.0,N,0
1062374,N,2022. 10. 6. 오후 8:29:48,N,N,N,등록없음,등록없음,,N,1.0,18.0,,17.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,2.0,2022. 10. 1. 오전 12:00:00,51280.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,경기,,1.0,,15.0,,15.0,,N,0
1051511,N,2022. 9. 25. 오후 4:16:08,Y,N,Y,고양이,세상에 하나뿐인 믹스,4.0,Y,0.0,16.0,,16.0,,Y,Y,Y,1.0,1.0,3.0,Y,2.0,Y,2.0,Y,3.0,2.0,2022. 9. 1. 오전 12:00:00,109300.0,친구 초대 이벤트 쿠폰,,,,1.0,경기,,1.0,,15.0,,15.0,,N,0
1032658,Y,2022. 9. 3. 오전 5:44:23,N,N,Y,강아지,세상에 하나뿐인 믹스,34.0,Y,0.0,,,,,N,Y,N,,2.0,,N,,Y,1.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,15000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,,1.0,57.0,57.0,57.0,57.0,N,0
1013108,N,2022. 8. 12. 오후 7:33:06,Y,N,Y,고양이,아비시니안,49.0,Y,0.0,,,,,Y,N,N,2.0,,,Y,2.0,N,,Y,2.0,1.0,2022. 8. 1. 오전 12:00:00,23740.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,13.0,13.0,13.0,13.0,N,0
1016345,N,2022. 8. 15. 오후 11:34:56,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1016820,N,2022. 8. 16. 오후 12:44:34,Y,N,Y,고양이,터키시 앙고라,34.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,57100.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,20.0,20.0,20.0,20.0,N,0
1052094,N,2022. 9. 26. 오전 8:35:05,N,N,Y,강아지,푸들,46.0,Y,0.0,,,,,N,Y,N,,1.0,,N,,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,10400.0,,,,1.0,,경기,,1.0,,24.0,24.0,24.0,24.0,Y,1
1020715,N,2022. 8. 20. 오전 10:49:49,N,N,Y,강아지,세상에 하나뿐인 믹스,41.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,64000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,1.0,,46.0,46.0,46.0,46.0,N,0
1033023,N,2022. 9. 3. 오후 3:53:32,Y,N,Y,강아지,닥스훈트,10.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1040231,N,2022. 9. 12. 오후 11:35:02,N,Y,Y,고양이,코리안 쇼트헤어,51.0,Y,1.0,1.0,1.0,0.0,0.0,N,Y,Y,,1.0,3.0,Y,2.0,Y,1.0,Y,3.0,1.0,2022. 9. 1. 오전 12:00:00,49800.0,"가입 축하 5,000원 할인 쿠폰♥","가입 축하 5,000원 할인 쿠폰♥","가입 축하 5,000원 할인 쿠폰♥",1.0,,경기,,1.0,,32.0,32.0,32.0,32.0,N,0
1033443,N,2022. 9. 4. 오전 1:10:41,Y,N,Y,고양이,터키시 앙고라,57.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,10500.0,,,,,1.0,경기,,1.0,,30.0,30.0,30.0,30.0,N,0
1016749,N,2022. 8. 16. 오전 11:36:25,N,N,Y,고양이,세상에 하나뿐인 믹스,74.0,Y,0.0,,,,,N,Y,Y,,3.0,4.0,N,,Y,1.0,Y,6.0,1.0,2022. 8. 1. 오전 12:00:00,34780.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,,1.0,26.0,26.0,26.0,26.0,N,0
1043768,N,2022. 9. 16. 오후 10:13:22,Y,N,Y,고양이,샴,99.0,Y,1.0,,,,,N,Y,N,,1.0,,N,,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,10200.0,,,,,1.0,경기,,1.0,,45.0,45.0,45.0,45.0,N,0
1041435,N,2022. 9. 14. 오전 9:45:37,Y,N,Y,고양이,코리안 쇼트헤어,6.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1049760,N,2022. 9. 23. 오후 2:12:55,Y,N,Y,강아지,저먼 스피츠,106.0,Y,0.0,,,,,N,Y,N,,5.0,,N,,Y,4.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,26900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,18.0,18.0,18.0,18.0,Y,5
1024902,N,2022. 8. 24. 오후 10:17:49,N,N,Y,강아지,세상에 하나뿐인 믹스,22.0,Y,5.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,8000.0,,,,1.0,,경기,,,,51.0,51.0,51.0,51.0,N,0
1016733,N,2022. 8. 16. 오전 11:12:14,Y,N,Y,고양이,랙돌,7.0,N,8.0,51.0,66.0,43.0,15.0,Y,N,Y,1.0,,5.0,Y,3.0,Y,2.0,Y,4.0,3.0,2022. 8. 1. 오전 12:00:00,44700.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥","펫프와 '몽글몽글'사이만 드리는 2,5OO원 쿠폰","펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",3.0,,경기,,2.0,1.0,11.0,21.0,16.0,16.0,N,0
1020477,N,2022. 8. 20. 오전 12:33:11,N,N,Y,고양이,세상에 하나뿐인 믹스,132.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1046194,N,2022. 9. 19. 오후 2:48:15,Y,N,Y,강아지,푸들,8.0,Y,0.0,11.0,33.0,11.0,22.0,Y,Y,N,7.0,1.0,,Y,7.0,Y,1.0,Y,7.0,3.0,2022. 9. 1. 오전 12:00:00,33508.333333333,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",2.0,1.0,경기,,3.0,,17.0,22.0,35.0,24.666666667,N,0
1017791,N,2022. 8. 17. 오전 11:25:35,N,N,Y,고양이,데본렉스,16.0,N,0.0,8.0,47.0,8.0,39.0,Y,N,N,4.0,,,Y,4.0,N,,Y,4.0,3.0,2022. 8. 1. 오전 12:00:00,35633.333333333,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","[ONLY 심쿵팸] 봄 집사님 전용 추가 1O,OOO원 할인권♥",3.0,,경기,,3.0,,13.0,18.0,12.0,14.333333333,N,0
1048283,N,2022. 9. 21. 오후 6:09:57,N,N,Y,고양이,러시안 블루,14.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1031572,N,2022. 9. 1. 오후 9:59:07,Y,N,N,등록없음,등록없음,,N,0.0,30.0,39.0,30.0,9.0,Y,N,Y,7.0,,3.0,Y,7.0,Y,1.0,Y,9.0,3.0,2022. 9. 1. 오전 12:00:00,25963.333333333,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥내 새꾸 곳간 채워줄 8,OOO원 할인권♥","[ONLY 심쿵팸] 우리 집사님 전용 추가 1O,OOO원 할인권♥",2.0,1.0,경기,,2.0,1.0,34.0,,22.0,,N,0
1053798,N,2022. 9. 28. 오전 5:10:03,N,N,Y,고양이,터키시 앙고라,66.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1013200,N,2022. 8. 12. 오후 9:33:30,Y,N,Y,고양이,코리안 쇼트헤어,34.0,Y,2.0,65.0,,63.0,,N,N,Y,,,3.0,N,,Y,3.0,N,,1.0,2022. 8. 1. 오전 12:00:00,41800.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,1.0,,20.0,,20.0,,N,0
1053110,Y,2022. 9. 27. 오후 12:22:49,N,N,Y,강아지,푸들,34.0,Y,0.0,,,,,N,N,Y,,,2.0,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,28700.0,[펫프렌즈xKT엠모바일] 1만원 스페셜 쿠폰!,,,1.0,,경기,,1.0,,20.0,20.0,20.0,20.0,N,0
1034877,N,2022. 9. 5. 오후 3:39:53,Y,N,Y,고양이,랙돌,4.0,Y,11.0,42.0,,31.0,,N,N,Y,,,6.0,N,,N,,Y,6.0,2.0,2022. 9. 1. 오전 12:00:00,26500.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥",,,1.0,,경기,,1.0,,14.0,,14.0,,N,0
1017255,N,2022. 8. 16. 오후 8:13:44,N,N,Y,고양이,먼치킨,10.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1034026,N,2022. 9. 4. 오후 5:47:53,Y,N,N,등록없음,등록없음,,N,0.0,61.0,,61.0,,N,N,Y,,,3.0,Y,1.0,Y,3.0,N,,2.0,2022. 9. 1. 오전 12:00:00,26700.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,1.0,,35.0,,35.0,,N,0
1045886,N,2022. 9. 19. 오전 7:19:58,Y,N,Y,고양이,코리안 쇼트헤어,154.0,Y,2.0,,,,,N,N,Y,,,2.0,Y,1.0,Y,2.0,N,,1.0,2022. 9. 1. 오전 12:00:00,44800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,12.0,12.0,12.0,12.0,Y,1
1013955,N,2022. 8. 13. 오후 6:39:35,N,N,Y,강아지,웰시 코기,125.0,Y,0.0,,,,,N,Y,Y,,4.0,2.0,N,,Y,2.0,Y,4.0,1.0,2022. 8. 1. 오전 12:00:00,62000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,경기,,1.0,,34.0,34.0,34.0,34.0,N,0
1049738,N,2022. 9. 23. 오후 1:44:32,N,Y,Y,강아지,푸들,6.0,Y,4.0,21.0,38.0,17.0,17.0,N,N,Y,,,8.0,Y,2.0,Y,2.0,Y,6.0,4.0,2022. 9. 1. 오전 12:00:00,56296.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",3.0,,경기,,3.0,,11.0,15.0,33.0,19.666666667,N,0
1035450,N,2022. 9. 6. 오전 8:43:40,N,N,Y,강아지,포메라니안,13.0,Y,0.0,2.0,,2.0,,N,N,Y,,,1.0,N,,Y,1.0,N,,2.0,2022. 9. 1. 오전 12:00:00,124000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,24.0,,24.0,,N,0
1022706,N,2022. 8. 22. 오후 1:16:40,Y,Y,Y,고양이,코리안 쇼트헤어,7.0,Y,1.0,20.0,22.0,19.0,2.0,N,Y,Y,,10.0,2.0,N,,Y,5.0,Y,7.0,4.0,2022. 8. 1. 오전 12:00:00,34966.666666667,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] 기회는 딱 오늘까지! 행운의 8,OOO원 쿠폰★","[ONLY 심쿵팸] 치즈 집사님 전용 추가 1O,OOO원 할인권♥",2.0,1.0,경기,,1.0,1.0,30.0,34.0,34.0,32.666666667,N,0
1026136,N,2022. 8. 26. 오후 3:15:19,Y,N,Y,강아지,말티즈,7.0,Y,0.0,20.0,,20.0,,N,Y,N,,1.0,,N,,N,,Y,1.0,2.0,2022. 8. 1. 오전 12:00:00,19000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,17.0,,17.0,,Y,1
1040509,N,2022. 9. 13. 오전 11:25:20,N,N,Y,고양이,브리티시 쇼트헤어,7.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1054619,N,2022. 9. 29. 오전 12:43:14,Y,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1054796,N,2022. 9. 29. 오전 9:41:43,N,N,Y,고양이,세상에 하나뿐인 믹스,70.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1058838,N,2022. 10. 3. 오전 11:57:45,Y,N,Y,강아지,비숑 프리제,4.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,경기,,,,,,,,N,0
1014849,N,2022. 8. 14. 오후 4:56:27,Y,N,Y,고양이,아메리칸 쇼트헤어,103.0,Y,0.0,32.0,,32.0,,N,N,Y,,,1.0,N,,Y,1.0,N,,2.0,2022. 8. 1. 오전 12:00:00,12400.0,,,,,1.0,경기,,1.0,,39.0,,39.0,,N,0
1018259,N,2022. 8. 17. 오후 6:36:40,Y,N,Y,고양이,터키시 앙고라,5.0,N,1.0,2.0,,1.0,,Y,N,Y,3.0,,1.0,Y,3.0,N,,Y,4.0,2.0,2022. 8. 1. 오전 12:00:00,21070.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,경기,,1.0,,14.0,,14.0,,N,0
1048350,N,2022. 9. 21. 오후 7:55:52,Y,N,Y,고양이,코리안 쇼트헤어,4.0,Y,29.0,42.0,,13.0,,N,N,Y,,,2.0,Y,1.0,Y,2.0,N,,2.0,2022. 10. 1. 오전 12:00:00,49450.0,,,,1.0,,경기,,1.0,,19.0,,19.0,,Y,2
